gen,best,avg,median,worst,feasible_count,hard_feasible_count,soft_penalty_count,A_count,B_count,C_count,individuals_with_B,individuals_with_C,individuals_all_A,b_success,b_infeasible,b_repaired,c_success,c_infeasible,c_repaired,best_A_count,best_B_count,best_C_count,truck_distance,uav_distance,energy,plan_completion_time,air_ground_reward,penalty,elapsed,avg_B_candidate_score,b_candidate_accepted_count,b_decoded_success_count,b_failure_reasons,b_gene_count_in_population,b_individual_count,best_B_candidate_score,c_candidate_accepted_count,c_decoded_success_count,c_failure_reasons,c_gene_count_in_population,closure_route_cost,delay_cost,early_stop_reason,early_stop_triggered,energy_cost,final_return_penalty,infeasible_penalty,last_improvement_gen,min_fitness,mutation_b_added,mutation_b_removed,no_improvement_count,orders_where_B_feasible,population_size,raw_truck_distance,raw_uav_distance,repair_penalty,residual_cost,seconds_per_generation,station_queue_penalty,time_cost,total_fitness,truck_distance_cost,uav_distance_cost,unserved_penalty,waiting_cost
77,2377.5050342503955,177999.66483307915,203605.1749693784,502807.22774185054,6,6,74,1048,278,274,80,79,0,226,52,0,192,82,92,14,3,3,43226.19183527735,26001.03187940439,650.0312171041699,4258.8234316459175,3000.0,0,2692.3173875808716,-841.8905214801476,226,226,{'payload_exceed': 52},278,80,-915.7343925294276,192,192,"{'drone_not_at_independent_node': 45, 'payload_exceed': 37}",274,0.0,0.0,,False,650.0312171041699,0.0,0.0,64,2377.5050342503955,3823,1374,13,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-06', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,43226.19183527735,26001.03187940439,0.0,0.0,41.359570026397705,0.0,4258.8234316459175,2377.5050342503955,0.0,0.0,0.0,468.6503855003083
78,2377.5050342503955,201203.10298924663,205369.76827060073,604850.2872317765,7,7,73,1045,256,299,79,79,0,203,53,0,199,100,114,14,3,3,43226.19183527735,26001.03187940439,650.0312171041699,4258.8234316459175,3000.0,0,2733.5287098884583,-833.5259288356016,203,203,{'payload_exceed': 53},256,79,-907.9671054273538,199,199,"{'payload_exceed': 44, 'drone_not_at_independent_node': 56}",299,0.0,0.0,,False,650.0312171041699,0.0,0.0,64,2377.5050342503955,3853,1404,14,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-06', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,43226.19183527735,26001.03187940439,0.0,0.0,41.213845014572144,0.0,4258.8234316459175,2377.5050342503955,0.0,0.0,0.0,468.6503855003083
79,2377.5050342503955,180076.2718024082,171676.9438263294,603770.4307280034,6,6,74,1052,260,288,79,79,0,204,56,0,209,79,102,14,3,3,43226.19183527735,26001.03187940439,650.0312171041699,4258.8234316459175,3000.0,0,2774.6707756519318,-792.8298920426214,204,204,{'payload_exceed': 56},260,79,-917.3751919012869,209,209,"{'drone_not_at_independent_node': 49, 'payload_exceed': 30}",288,0.0,0.0,,False,650.0312171041699,0.0,0.0,64,2377.5050342503955,3893,1424,15,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,43226.19183527735,26001.03187940439,0.0,0.0,41.14206576347351,0.0,4258.8234316459175,2377.5050342503955,0.0,0.0,0.0,468.6503855003083
80,2377.5050342503955,183487.0972851953,203210.85782265262,902764.3919667624,9,9,71,1043,259,298,80,80,0,213,46,0,206,92,93,14,3,3,43226.19183527735,26001.03187940439,650.0312171041699,4258.8234316459175,3000.0,0,2814.9656829833984,-845.959056122378,213,213,{'payload_exceed': 46},259,80,-917.9930277234813,206,206,"{'payload_exceed': 36, 'drone_not_at_independent_node': 56}",298,0.0,0.0,,False,650.0312171041699,0.0,0.0,64,2377.5050342503955,3934,1443,16,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-08', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09']",80,43226.19183527735,26001.03187940439,0.0,0.0,40.28986406326294,0.0,4258.8234316459175,2377.5050342503955,0.0,0.0,0.0,468.6503855003083
81,2377.5050342503955,155638.5707461051,125120.06242651452,505760.9109606695,6,6,74,1069,254,277,79,80,0,220,34,0,201,76,104,14,3,3,43226.19183527735,26001.03187940439,650.0312171041699,4258.8234316459175,3000.0,0,2838.4653799533844,-841.098723542001,220,220,{'payload_exceed': 34},254,79,-923.8723153262135,201,201,"{'payload_exceed': 28, 'drone_not_at_independent_node': 48}",277,0.0,0.0,,False,650.0312171041699,0.0,0.0,64,2377.5050342503955,3978,1471,17,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-08', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09', 'ORD-STATIC-10']",80,43226.19183527735,26001.03187940439,0.0,0.0,23.502730131149292,0.0,4258.8234316459175,2377.5050342503955,0.0,0.0,0.0,468.6503855003083
82,2377.5050342503955,167012.96145137824,151100.71460525453,431280.2072269796,9,9,71,1054,269,277,80,80,0,232,37,0,194,83,103,14,3,3,43226.19183527735,26001.03187940439,650.0312171041699,4258.8234316459175,3000.0,0,2880.9253730773926,-856.1845590267378,232,232,{'payload_exceed': 37},269,80,-921.0082235091666,194,194,"{'payload_exceed': 28, 'drone_not_at_independent_node': 55}",277,0.0,0.0,,False,650.0312171041699,0.0,0.0,64,2377.5050342503955,4017,1494,18,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-06', 'DYN-BENCH-08', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09']",80,43226.19183527735,26001.03187940439,0.0,0.0,42.45697617530823,0.0,4258.8234316459175,2377.5050342503955,0.0,0.0,0.0,468.6503855003083
83,2284.0276995381387,159492.62829182626,122814.26436779328,604617.9998191342,9,9,71,1062,245,293,80,79,0,210,35,0,211,82,99,14,3,3,42032.930099951045,26146.551685804185,632.1414095909823,4157.057138685935,3000.0,0,2922.809671163559,-802.9587682375687,210,210,{'payload_exceed': 35},245,80,-917.9316886438186,211,211,"{'payload_exceed': 37, 'drone_not_at_independent_node': 45}",293,0.0,0.0,,False,632.1414095909823,0.0,0.0,83,2284.0276995381387,4052,1514,0,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09']",80,42032.930099951045,26146.551685804185,0.0,-4.547473508864641e-13,41.88731503486633,0.0,4157.057138685935,2284.0276995381387,0.0,0.0,0.0,494.8291512612219
84,2200.312044625337,164571.99315827314,141070.08018813157,434207.086752858,8,8,72,1056,256,288,80,80,0,219,37,0,205,83,98,12,4,4,46112.01518883169,26715.449338109836,693.470810489124,4137.287496211794,4000.0,1001.0,2956.1655077934265,-850.8381212616623,219,219,{'payload_exceed': 37},256,80,-920.9805320130371,205,205,"{'payload_exceed': 41, 'drone_not_at_independent_node': 42}",288,0.0,0.0,,False,693.470810489124,0.0,0.0,84,2200.312044625337,4103,1532,0,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,46112.01518883169,26715.449338109836,1000.0,-9.094947017729282e-13,33.352811336517334,1.0,4137.287496211794,2200.312044625337,0.0,0.0,0.0,368.5537379244195
85,2200.312044625337,173221.48528876755,119953.50819401615,503096.145694692,6,6,74,1051,275,274,79,80,0,219,56,0,205,69,106,12,4,4,46112.01518883169,26715.449338109836,693.470810489124,4137.287496211794,4000.0,1001.0,2999.3766882419586,-834.3876513804579,219,219,{'payload_exceed': 56},275,79,-924.9978169926534,205,205,"{'drone_not_at_independent_node': 46, 'payload_exceed': 23}",274,0.0,0.0,,False,693.470810489124,0.0,0.0,84,2200.312044625337,4162,1556,1,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,46112.01518883169,26715.449338109836,1000.0,-9.094947017729282e-13,43.21621584892273,1.0,4137.287496211794,2200.312044625337,0.0,0.0,0.0,368.5537379244195
86,2200.312044625337,148566.97298108862,117000.05011865924,442991.93979873497,5,5,75,1099,231,270,77,80,0,193,38,0,202,68,125,12,4,4,46112.01518883169,26715.449338109836,693.470810489124,4137.287496211794,4000.0,1001.0,3042.046704530716,-850.5349577453126,193,193,{'payload_exceed': 38},231,77,-931.6521612969314,202,202,"{'payload_exceed': 27, 'drone_not_at_independent_node': 41}",270,0.0,0.0,,False,693.470810489124,0.0,0.0,84,2200.312044625337,4191,1588,2,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,46112.01518883169,26715.449338109836,1000.0,-9.094947017729282e-13,42.670016288757324,1.0,4137.287496211794,2200.312044625337,0.0,0.0,0.0,368.5537379244195
87,2200.312044625337,183771.09045227838,145088.52803703328,711482.7933535604,5,5,75,1063,253,284,76,79,0,206,47,0,197,87,118,12,4,4,46112.01518883169,26715.449338109836,693.470810489124,4137.287496211794,4000.0,1001.0,3083.0646522045135,-759.3077803888322,206,206,{'payload_exceed': 47},253,76,-930.0807237076559,197,197,"{'payload_exceed': 29, 'drone_not_at_independent_node': 58}",284,0.0,0.0,,False,693.470810489124,0.0,0.0,84,2200.312044625337,4250,1600,3,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-08', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,46112.01518883169,26715.449338109836,1000.0,-9.094947017729282e-13,41.01452875137329,1.0,4137.287496211794,2200.312044625337,0.0,0.0,0.0,368.5537379244195
88,2200.312044625337,188159.57930186793,162863.8462622774,603283.2124431015,3,3,77,1074,230,296,77,79,0,190,40,0,197,99,111,12,4,4,46112.01518883169,26715.449338109836,693.470810489124,4137.287496211794,4000.0,1001.0,3123.2762722969055,-833.286229171843,190,190,{'payload_exceed': 40},230,77,-923.0532980482611,197,197,"{'payload_exceed': 35, 'drone_not_at_independent_node': 64}",296,0.0,0.0,,False,693.470810489124,0.0,0.0,84,2200.312044625337,4295,1623,4,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-08', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09']",80,46112.01518883169,26715.449338109836,1000.0,-9.094947017729282e-13,40.214030027389526,1.0,4137.287496211794,2200.312044625337,0.0,0.0,0.0,368.5537379244195
89,2200.312044625337,195148.2054004295,202709.95060702297,602454.4837676211,4,4,76,1026,259,315,77,80,0,218,41,0,211,104,115,12,4,4,46112.01518883169,26715.449338109836,693.470810489124,4137.287496211794,4000.0,1001.0,3154.4215428829193,-839.103251578413,218,218,{'payload_exceed': 41},259,77,-900.6626448775949,211,211,"{'payload_exceed': 36, 'drone_not_at_independent_node': 68}",315,0.0,0.0,,False,693.470810489124,0.0,0.0,84,2200.312044625337,4346,1639,5,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,46112.01518883169,26715.449338109836,1000.0,-9.094947017729282e-13,31.143272161483765,1.0,4137.287496211794,2200.312044625337,0.0,0.0,0.0,368.5537379244195
90,2200.312044625337,205007.8537419696,205668.93164409196,604407.7259575415,3,3,77,1011,263,326,80,80,0,210,53,0,226,100,131,12,4,4,46112.01518883169,26715.449338109836,693.470810489124,4137.287496211794,4000.0,1001.0,3187.4266033172607,-838.5464801726229,210,210,{'payload_exceed': 53},263,80,-898.9813202555222,226,226,"{'drone_not_at_independent_node': 67, 'payload_exceed': 33}",326,0.0,0.0,,False,693.470810489124,0.0,0.0,84,2200.312044625337,4394,1662,6,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-06', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,46112.01518883169,26715.449338109836,1000.0,-9.094947017729282e-13,33.00806784629822,1.0,4137.287496211794,2200.312044625337,0.0,0.0,0.0,368.5537379244195
91,2200.312044625337,204839.0417541277,206138.5923699173,521714.8811867577,3,3,77,983,281,336,78,80,0,233,48,0,231,105,123,12,4,4,46112.01518883169,26715.449338109836,693.470810489124,4137.287496211794,4000.0,1001.0,3225.2502632141113,-847.9569750463933,233,233,{'payload_exceed': 48},281,78,-904.9668630206543,231,231,"{'payload_exceed': 40, 'drone_not_at_independent_node': 65}",336,0.0,0.0,,False,693.470810489124,0.0,0.0,84,2200.312044625337,4433,1687,7,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,46112.01518883169,26715.449338109836,1000.0,-9.094947017729282e-13,37.823659896850586,1.0,4137.287496211794,2200.312044625337,0.0,0.0,0.0,368.5537379244195
92,2200.312044625337,209103.84621098486,203745.32235416278,506575.1100098031,4,4,76,945,338,317,80,80,0,272,66,0,226,91,115,12,4,4,46112.01518883169,26715.449338109836,693.470810489124,4137.287496211794,4000.0,1001.0,3265.414000272751,-856.6032945953227,272,272,{'payload_exceed': 66},338,80,-924.5637419231008,226,226,"{'payload_exceed': 32, 'drone_not_at_independent_node': 59}",317,0.0,0.0,,False,693.470810489124,0.0,0.0,84,2200.312044625337,4483,1704,8,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-06', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-10']",80,46112.01518883169,26715.449338109836,1000.0,-9.094947017729282e-13,40.163737058639526,1.0,4137.287496211794,2200.312044625337,0.0,0.0,0.0,368.5537379244195
93,2200.312044625337,223018.50440391316,210134.00600853487,601236.7080739607,3,3,77,944,318,338,80,80,0,263,55,0,226,112,114,12,4,4,46112.01518883169,26715.449338109836,693.470810489124,4137.287496211794,4000.0,1001.0,3305.51212310791,-854.6697965221813,263,263,{'payload_exceed': 55},318,80,-917.9316886438186,226,226,"{'payload_exceed': 33, 'drone_not_at_independent_node': 79}",338,0.0,0.0,,False,693.470810489124,0.0,0.0,84,2200.312044625337,4521,1742,9,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-06', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09', 'ORD-STATIC-10']",80,46112.01518883169,26715.449338109836,1000.0,-9.094947017729282e-13,40.09304761886597,1.0,4137.287496211794,2200.312044625337,0.0,0.0,0.0,368.5537379244195
94,2200.312044625337,217480.68550011693,205123.28251487584,602992.0081492923,3,3,77,980,313,307,80,80,0,254,59,0,206,101,107,12,4,4,46112.01518883169,26715.449338109836,693.470810489124,4137.287496211794,4000.0,1001.0,3332.250673532486,-815.4519359891549,254,254,{'payload_exceed': 59},313,80,-922.3747295867176,206,206,"{'payload_exceed': 42, 'drone_not_at_independent_node': 59}",307,0.0,0.0,,False,693.470810489124,0.0,0.0,84,2200.312044625337,4563,1777,10,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-06', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,46112.01518883169,26715.449338109836,1000.0,-9.094947017729282e-13,26.74005126953125,1.0,4137.287496211794,2200.312044625337,0.0,0.0,0.0,368.5537379244195
95,1680.934825504335,190800.93824103865,204511.48716834158,503052.1528506867,4,4,76,999,280,321,80,80,0,231,49,0,230,91,132,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3371.9556753635406,-844.2682422238582,231,231,{'payload_exceed': 49},280,80,-914.2682286109963,230,230,"{'payload_exceed': 33, 'drone_not_at_independent_node': 58}",321,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,4605,1807,0,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,43737.46843398637,28376.55872964322,0.0,0.0,39.70557713508606,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
96,1680.934825504335,211687.46863379673,205112.2853687008,604656.6693186843,4,4,76,959,302,339,80,80,0,250,52,0,231,108,138,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3413.153594493866,-851.5948796119321,250,250,{'payload_exceed': 52},302,80,-914.5446029059535,231,231,"{'drone_not_at_independent_node': 83, 'payload_exceed': 25}",339,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,4649,1836,1,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-10']",80,43737.46843398637,28376.55872964322,0.0,0.0,41.19813370704651,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
97,1680.934825504335,168668.32517422579,187141.50080543908,609806.1116683879,6,6,74,999,299,302,80,79,0,255,44,0,224,78,112,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3446.1788263320923,-852.3707072865145,255,255,{'payload_exceed': 44},299,80,-931.520102736511,224,224,"{'payload_exceed': 29, 'drone_not_at_independent_node': 49}",302,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,4693,1865,2,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,43737.46843398637,28376.55872964322,0.0,0.0,33.028016328811646,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
98,1680.934825504335,166614.59373656657,136072.42220015865,505218.28615480283,7,7,73,1004,317,279,80,79,0,268,49,0,210,69,108,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3465.9060292243958,-848.9419858699596,268,268,{'payload_exceed': 49},317,80,-926.1185547070626,210,210,"{'payload_exceed': 21, 'drone_not_at_independent_node': 48}",279,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,4744,1881,3,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09']",80,43737.46843398637,28376.55872964322,0.0,0.0,19.722174406051636,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
99,1680.934825504335,158574.28586049442,130147.61429924855,602704.5145095919,5,5,75,1007,308,285,80,80,0,269,39,0,211,74,119,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3508.9820272922516,-853.1145845675367,269,269,{'payload_exceed': 39},308,80,-941.5182053494694,211,211,"{'drone_not_at_independent_node': 50, 'payload_exceed': 24}",285,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,4783,1909,4,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09', 'ORD-STATIC-10']",80,43737.46843398637,28376.55872964322,0.0,0.0,43.081026554107666,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
100,1680.934825504335,163509.93099301745,143758.88427778822,518897.0752020367,6,6,74,1023,276,301,79,80,0,236,40,0,224,77,117,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3549.3985006809235,-842.6641113517129,236,236,{'payload_exceed': 40},276,79,-926.1185547070626,224,224,"{'payload_exceed': 26, 'drone_not_at_independent_node': 50, 'energy_not_enough': 1}",301,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,4817,1946,5,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09']",80,43737.46843398637,28376.55872964322,0.0,0.0,40.414432764053345,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
101,1680.934825504335,184090.42280759005,154689.66650465425,515254.91100809065,4,4,76,998,312,290,80,80,0,258,54,0,215,75,126,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3589.847645998001,-858.2688468714275,258,258,{'payload_exceed': 54},312,80,-945.3572450208785,215,215,"{'drone_not_at_independent_node': 49, 'payload_exceed': 26}",290,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,4865,1977,6,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-08', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09']",80,43737.46843398637,28376.55872964322,0.0,0.0,40.44595718383789,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
102,1680.934825504335,173982.8517346029,145234.17183550025,603672.3512848403,7,7,73,998,290,312,80,80,0,243,47,0,234,78,125,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3629.7769587039948,-846.8517938988041,243,243,{'payload_exceed': 47},290,80,-941.5182053494694,234,234,"{'payload_exceed': 30, 'drone_not_at_independent_node': 48}",312,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,4906,2008,7,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09']",80,43737.46843398637,28376.55872964322,0.0,0.0,39.93454146385193,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
103,1680.934825504335,178903.58238561495,205112.07178127608,613866.4317840436,6,6,74,1013,265,322,80,80,0,233,32,0,224,98,124,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3670.2058804035187,-846.6520508592837,233,233,{'payload_exceed': 32},265,80,-941.5182053494694,224,224,"{'drone_not_at_independent_node': 59, 'payload_exceed': 39}",322,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,4955,2028,8,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-08', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09', 'ORD-STATIC-10']",80,43737.46843398637,28376.55872964322,0.0,0.0,40.428921699523926,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
104,1680.934825504335,183759.86138666616,203501.62410074298,603013.9600115616,5,5,75,1003,281,316,80,80,0,241,40,0,223,93,132,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3699.9699206352234,-847.1197847733838,241,241,{'payload_exceed': 40},281,80,-941.5182053494694,223,223,"{'drone_not_at_independent_node': 64, 'payload_exceed': 29}",316,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5009,2053,9,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-08', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09', 'ORD-STATIC-10']",80,43737.46843398637,28376.55872964322,0.0,0.0,29.758867263793945,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
105,1680.934825504335,171474.88663708715,143740.74595067964,505522.3562605759,6,6,74,1031,262,307,79,80,0,230,32,0,217,90,122,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3747.0919783115387,-854.6652020935325,230,230,{'payload_exceed': 32},262,79,-941.5182053494694,217,217,"{'payload_exceed': 36, 'drone_not_at_independent_node': 54}",307,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5050,2093,10,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-08', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-10']",80,43737.46843398637,28376.55872964322,0.0,0.0,47.127230644226074,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
